Gene,Frequency
MLYCD,0.00571428571428571
PEX14,0.0114285714285714
RBAK.RBAKDN,0
NNMT,0.00857142857142857
ANKRD33,0.0285714285714286
FAM96A,0.00285714285714286
UBE2M,0.00857142857142857
PKNOX2,0.0142857142857143
METRNL,0.0171428571428571
MAN2B1,0.0257142857142857
RPL23AP53,0
CABP2,0.0228571428571429
CKMT1B,0.00857142857142857
MVD,0.0171428571428571
RGS21,0.0171428571428571
TMEM163,0.0171428571428571
RP11.54D18.3,0.00285714285714286
OR52A1,0.00571428571428571
PRB1,0.00571428571428571
CCDC70,0.00571428571428571
KIR3DL2,0.00571428571428571
NDUFAF2,0.00571428571428571
VAMP7,0.0114285714285714
PAQR7,0.00857142857142857
UCHL1,0
POLM,0.0257142857142857
ZNF736,0.0114285714285714
BRCC3,0.0114285714285714
CCDC17,0.0257142857142857
AAED1,0.00571428571428571
CARD16,0.00285714285714286
CCDC82,0.02
CIRH1A,0.0342857142857143
KNCN,0.0142857142857143
OSER1,0.00857142857142857
SNX24,0.00285714285714286
DEFB104A,0.00285714285714286
AS3MT,0.0114285714285714
KIAA1279,0.02
GDPD4,0.0114285714285714
LYZ,0.00285714285714286
EFS,0.0114285714285714
SLC25A21.AS1,0.00285714285714286
SERPINA9,0.0114285714285714
CTF1,0
KANK2,0.04
CADM4,0.0142857142857143
RPL13A,0.00571428571428571
ADRA1D,0.0171428571428571
PI4KAP2,0.0114285714285714
RPSA,0.00571428571428571
CTSO,0.00285714285714286
PSMB9,0.0114285714285714
ENPP5,0.02
FOXA1,0.00857142857142857
ZNF319,0.0228571428571429
OR10H5,0.0257142857142857
ADAT3,0.00285714285714286
HOXD4,0.0228571428571429
C9,0.02
KCNJ11,0.0171428571428571
TCTN1,0.0171428571428571
MORN3,0.0142857142857143
ENDOU,0.0228571428571429
MCRS1,0.0142857142857143
TMEM121,0.0114285714285714
ABCA17P,0.00571428571428571
RTN4RL1,0.0142857142857143
MAPT,0.0314285714285714
RAC3,0.00285714285714286
POLR2E,0.00857142857142857
WDR83,0
LRFN3,0.0171428571428571
MAP3K10,0.0371428571428571
MYPOP,0.0228571428571429
GPR108,0.0114285714285714
MARCH2,0.00857142857142857
C1orf65,0.0142857142857143
PTGER3,0.04
ABHD16B,0.00285714285714286
GSTT1,0
TGFBRAP1,0.0257142857142857
BCL2L11,0.00571428571428571
AQP12B,0.00571428571428571
MAT2A,0.00571428571428571
ABHD5,0.00571428571428571
SETD7,0.0114285714285714
DCTN4,0.0142857142857143
TCEAL6,0.0142857142857143
SLC38A6,0.0142857142857143
ACOT2,0.0142857142857143
RRAD,0.00571428571428571
MIR515.1,0
RP11.571M6.15,0
AP000349.1,0.00571428571428571
FOXD4L3,0
PITX3,0.00285714285714286
RERG,0.0142857142857143
C1orf112,0.0257142857142857
KLF7,0.0142857142857143
RUNDC3B,0.0142857142857143
ADAP1,0.00857142857142857
FOXA3,0.00857142857142857
NCOR1P1,0.00857142857142857
GCG,0.00857142857142857
GJD4,0.02
TRIM68,0.0171428571428571
FUT4,0.00857142857142857
SPATS2,0.0257142857142857
NT5M,0.00571428571428571
MEGF6,0.0428571428571429
MAFF,0.00285714285714286
PRB2,0.0142857142857143
CAPN3,0.02
DMWD,0.00285714285714286
RPS18,0
AC073342.1,0.00285714285714286
EIF2AK1,0.0342857142857143
SLC22A24,0.0257142857142857
RPLP0,0.00285714285714286
DPY19L2,0.0314285714285714
TRAV8.2,0
TRDV2,0
SHISA9,0.0114285714285714
SDR42E1,0.00285714285714286
ZNF276,0.0142857142857143
CTB.186H2.3,0.00571428571428571
TECR,0.00571428571428571
ARHGAP33,0.0428571428571429
ZNF382,0.0285714285714286
PRR5,0.0114285714285714
CREG2,0
IGKV2D.24,0.00857142857142857
IPCEF1,0.0171428571428571
POM121L2,0.0314285714285714
TRIQK,0
CXorf64,0.0142857142857143
CLEC19A,0
OXCT2,0.0228571428571429
NXPE2,0.00857142857142857
OR8B4,0.0114285714285714
ASCL4,0.0142857142857143
GLDN,0.00571428571428571
KRT26,0.00857142857142857
ZNF582,0.0114285714285714
TMCO2,0.00285714285714286
RAVER2,0.02
HHLA3,0.00285714285714286
KIAA1257,0.00285714285714286
GBA3,0.0142857142857143
ACAT2,0.0142857142857143
TREM1,0.0142857142857143
RNF115,0.0114285714285714
VWC2,0.00285714285714286
RP11.262H14.1,0.0257142857142857
OR8S1,0.0142857142857143
CSNK1G3,0.0257142857142857
TRBV7.7,0
TATDN1,0.00285714285714286
RNA5SP283,0
NACA2,0.00571428571428571
PSMD1,0.04
IGKV2.28,0
KRTAP10.6,0.0171428571428571
UBE2E3,0.00571428571428571
SLC6A11,0.0342857142857143
DNAJB14,0.00571428571428571
NUDT3,0.00571428571428571
KRTAP5.5,0
KRT83,0.0142857142857143
GPR12,0.0257142857142857
WDR87,0.0885714285714286
LYPD6B,0.0114285714285714
LINC00471,0.00285714285714286
ACAD9,0.0171428571428571
KIAA0226,0.0257142857142857
MRPL1,0.0142857142857143
PRLR,0.0257142857142857
OFCC1,0.0142857142857143
FBXL6,0.0142857142857143
FAM154A,0.0114285714285714
TMEM215,0.0114285714285714
SOWAHD,0.00857142857142857
MAGOHB,0.00571428571428571
KLHDC4,0.0171428571428571
VAX2,0.00857142857142857
GGH,0.00285714285714286
FAM210A,0.00857142857142857
HPCA,0.0114285714285714
ZDHHC9,0.0114285714285714
LRIT2,0.0257142857142857
TSSC2,0.00571428571428571
OR5M10,0.00857142857142857
REM2,0.02
MDP1,0
SLC28A1,0.0228571428571429
XAF1,0.00857142857142857
MXRA7,0
SYCE2,0.0114285714285714
SERTAD3,0.00857142857142857
MYO1F,0.06
PRKCZ,0.00285714285714286
NDC1,0.0228571428571429
PACSIN2,0.02
MDH1B,0.0171428571428571
METTL21A,0.00857142857142857
RNF103.CHMP3,0.0142857142857143
CHMP3,0
ZNF354B,0.0171428571428571
CCL28,0.00857142857142857
LTA,0.00285714285714286
OR9A2,0.00857142857142857
MYL7,0
MROH5,0
LPL,0.0257142857142857
SLC39A14,0.0142857142857143
MIR873,0.00571428571428571
WBP5,0.00857142857142857
SPANXN3,0.0114285714285714
LANCL3,0.00571428571428571
UXT,0.00285714285714286
WDFY4,0.1
TMEM86A,0.0114285714285714
OR6C2,0.00857142857142857
SNORD116.9,0
SNORD115.38,0.00285714285714286
ST3GAL2,0
AC005544.1,0
TMEM9,0.00571428571428571
MAGOH,0
LEPROT,0.00571428571428571
AC079586.1,0
TIMMDC1,0.00571428571428571
RAB6B,0.0228571428571429
SLC33A1,0.00857142857142857
CAMP,0.00285714285714286
LIAS,0.02
SMIM14,0
RASA1,0.0371428571428571
BTN3A3,0.0171428571428571
LTB,0.00857142857142857
HTR1B,0.0342857142857143
AGBL3,0.0428571428571429
TRBV7.4,0
GATS,0.00285714285714286
ZNF251,0.0171428571428571
FABP12,0.00285714285714286
GLE1,0.0371428571428571
FXN,0.00857142857142857
TMEM31,0.00857142857142857
MAGEA3,0.0142857142857143
USP2.AS1,0
OR10P1,0.02
C14orf28,0.0142857142857143
CPEB1,0.0257142857142857
X5S_rRNA,0
KCTD19,0.0314285714285714
DCAF7,0.00285714285714286
C17orf77,0.00571428571428571
FMO6P,0.0142857142857143
DNASE2B,0.00571428571428571
RAB22A,0
KRTAP23.1,0.00285714285714286
POLR2D,0.00857142857142857
VWC2L,0.0142857142857143
NPY6R,0
ZUFSP,0.02
PSORS1C2,0.00571428571428571
SEC61G,0.00285714285714286
GPIHBP1,0.00285714285714286
MIR770,0
MIR544A,0.00285714285714286
GCOM1,0.00857142857142857
DCUN1D3,0.0114285714285714
AKR7A2,0.00285714285714286
MAPKAPK2,0.0114285714285714
SYF2,0.00857142857142857
NKX2.2,0.0171428571428571
AC022007.5,0.0114285714285714
RSRC1,0.0114285714285714
GRK4,0.02
OR13C3,0.0228571428571429
SPIN4,0.00285714285714286
RP11.313J2.1,0.00857142857142857
SLC22A18,0.0142857142857143
CKAP4,0.00857142857142857
UBAC2,0.0114285714285714
MEX3C,0.00571428571428571
ADCK4,0.02
IL4I1,0.0285714285714286
LSM14B,0.00571428571428571
TTC38,0.00285714285714286
YWHAG,0.00285714285714286
MIR892A,0
MIR891B,0
ATP6AP2,0.0142857142857143
RP11.89M16.1,0
RAD51,0
RPS27L,0.00285714285714286
RP11.252A24.2,0.0342857142857143
MIEN1,0.00571428571428571
CSTB,0.00285714285714286
PABPC1,0.0257142857142857
ACSF3,0.0171428571428571
FOXJ1,0.0114285714285714
PDZK1,0.0171428571428571
IGKV3.11,0.0114285714285714
IGKV2D.29,0.00285714285714286
C3orf79,0.00857142857142857
SRP72,0.0228571428571429
AL033381.1,0
ANKRD20A1,0.0114285714285714
PDCD4,0.0142857142857143
AL391421.1,0
FANCF,0.00857142857142857
PRG2,0.00571428571428571
OVCH2,0.0142857142857143
PRH2,0.00857142857142857
HVCN1,0.0171428571428571
CCND2,0.00285714285714286
NCKAP5L,0.0457142857142857
HOXC4,0.0114285714285714
ARGLU1,0.0142857142857143
ELF1,0.0285714285714286
SLC25A47,0.00857142857142857
MIR379,0.00571428571428571
IGHV3.20,0.0142857142857143
STXBP6,0
LINC00648,0
ACTC1,0.0114285714285714
UBE2I,0.00285714285714286
CBFB,0.00857142857142857
TSPAN10,0.0285714285714286
SCN1B,0.00571428571428571
GYS1,0.0314285714285714
OSCAR,0.00571428571428571
ATP5F1,0.00857142857142857
SPRR2A,0.00285714285714286
RGSL1,0.0285714285714286
CFHR3,0.0142857142857143
SLC30A10,0.00857142857142857
MIXL1,0.00571428571428571
SLA2,0.00571428571428571
CTNNBL1,0.0371428571428571
KRTAP13.1,0.0142857142857143
RIMBP3B,0.00857142857142857
IGLV6.57,0
IGLV5.37,0.00285714285714286
C22orf43,0.0142857142857143
PDGFB,0.00285714285714286
PDK1,0.0171428571428571
GPR155,0.0257142857142857
ATP5G3,0
IGFBP5,0
REL,0.02
PAIP2B,0.00571428571428571
IGKV3.7,0
NUP210P1,0.00571428571428571
RP11.408H1.3,0
GMNC,0.0114285714285714
EXOSC7,0.00571428571428571
LRTM1,0.0228571428571429
HADH,0.00571428571428571
QDPR,0
RNF4,0.00571428571428571
DTHD1,0.02
RCHY1,0.00571428571428571
GPR151,0.0142857142857143
HIST1H3C,0.00571428571428571
MUC12,0
U66059.29,0.00285714285714286
NUB1,0.0314285714285714
CDCA7L,0.02
EPDR1,0.00571428571428571
CCT6A,0.0114285714285714
WBSCR27,0.0142857142857143
NIPSNAP3B,0.00285714285714286
IFNA17,0.00857142857142857
GLIPR2,0.00571428571428571
SPANXN1,0.00285714285714286
NSDHL,0.0142857142857143
USP27X,0.00857142857142857
FAM104B,0
TAF9B,0.00571428571428571
FRMD4A,0.0457142857142857
KRTAP5.7,0.00285714285714286
GSG1,0.00857142857142857
RP5.1063M23.2,0
PLEKHA8P1,0.0457142857142857
FKBP11,0.00285714285714286
C12orf10,0.00857142857142857
HOXC5,0.0114285714285714
TMTC3,0.0285714285714286
RNASE8,0.00285714285714286
PRR14,0.0257142857142857
ZADH2,0.0114285714285714
HSPBP1,0.00285714285714286
C1orf68,0.00285714285714286
CD48,0.0114285714285714
IL10,0.00571428571428571
SMIM12,0.00571428571428571
PRNP,0.00285714285714286
CCDC134,0.0114285714285714
DIRC1,0
REG1A,0.0114285714285714
IGKV6D.21,0
KIAA1239,0.0657142857142857
KCTD8,0.0371428571428571
SNX2,0.0285714285714286
CNPY3,0.00857142857142857
HUS1,0.00571428571428571
FABP5,0.00571428571428571
XKRX,0.00857142857142857
RCN1,0.00857142857142857
RP11.726G1.1,0.00285714285714286
KIAA0226L,0.0228571428571429
IGHV2.5,0.00571428571428571
NEUROD2,0.0171428571428571
C18orf63,0
TMEM145,0.0142857142857143
MIR519A2,0
C19orf45,0.0142857142857143
NDUFB5,0.0114285714285714
NAT6,0.00857142857142857
INTU,0.0257142857142857
AADAT,0
HAND1,0.00857142857142857
RPL7L1,0.00571428571428571
PITRM1,0.0257142857142857
MED17,0.00285714285714286
CHPT1,0
USP30,0.00857142857142857
ANKRD13A,0.0285714285714286
RPL6,0.00571428571428571
PCED1B,0.0142857142857143
SPSB2,0.00285714285714286
COG3,0.0171428571428571
IGHV3.13,0
OR11H4,0.0142857142857143
TRAV17,0
RBM23,0.00285714285714286
KTN1,0.0342857142857143
SNORD115.20,0
AQP9,0.0142857142857143
FAM169B,0.0114285714285714
RRN3P1,0
DPEP3,0.0142857142857143
HSD17B2,0.0114285714285714
SEPT9,0.0114285714285714
ZNF350,0.02
ZNF616,0.0371428571428571
ZNF547,0.0171428571428571
ZNF17,0.0114285714285714
ST7L,0.00857142857142857
CACYBP,0.00857142857142857
CFHR1,0.0114285714285714
CHI3L1,0.0171428571428571
PIK3CD,0.0314285714285714
POFUT1,0.0171428571428571
MZT2A,0.0114285714285714
MTX2,0.00857142857142857
MFF,0.0114285714285714
PIGX,0.00285714285714286
TMEM184C,0.00857142857142857
GPM6A,0.0114285714285714
ZNF876P,0.0171428571428571
DTWD2,0.0228571428571429
MED7,0.00571428571428571
TBCA,0.00857142857142857
QRSL1,0.0228571428571429
CTGF,0.0114285714285714
CMAHP,0.0257142857142857
PODXL,0.02
AZIN1,0.00571428571428571
MTBP,0.0228571428571429
BRF2,0.0142857142857143
VDAC3,0.00285714285714286
TMEM68,0
HDHD3,0.0114285714285714
EXOSC3,0.0114285714285714
AMELY,0
TRIM44,0.00857142857142857
RAX,0.00285714285714286
ZNF587B,0.02
FBXO25,0.00857142857142857
ELMOD1,0.0142857142857143
OR5B2,0.0171428571428571
RACGAP1,0.00571428571428571
PAWR,0.00571428571428571
CRAMP1L,0.0257142857142857
HAGH,0.0114285714285714
TBC1D3G,0
METTL23,0.00571428571428571
RBP7,0.00285714285714286
DNAH14,0.0685714285714286
DFFB,0.00857142857142857
YIPF1,0.00571428571428571
DEPDC1,0.0142857142857143
IGKV1.17,0.00571428571428571
IGKV2D.28,0.00571428571428571
PTPLB,0.00857142857142857
P2RY12,0.0114285714285714
COQ3,0.0114285714285714
SBDS,0.00571428571428571
MIR890,0.00571428571428571
IPMK,0.0142857142857143
ANKRD22,0.00571428571428571
LIPA,0.0114285714285714
MS4A6E,0
FERMT3,0.0171428571428571
C12orf74,0.00857142857142857
FAM181A,0.0228571428571429
KATNBL1,0.0114285714285714
IGDCC3,0.0257142857142857
SPESP1,0.00857142857142857
KRTAP4.5,0.0114285714285714
GP1BA,0.0257142857142857
IGFL2,0.00285714285714286
SLC8A2,0.0542857142857143
VRK3,0.0142857142857143
KLKP1,0
BCAS2,0.00857142857142857
FH,0.0114285714285714
FOXD3,0.00857142857142857
C20orf141,0.0114285714285714
BPIFA4P,0
CNOT11,0.02
IGKV3D.15,0.0114285714285714
ACKR4,0.0142857142857143
NME9,0.0171428571428571
KCNMB2,0.0228571428571429
PHYKPL,0.0171428571428571
CENPW,0.00857142857142857
TAAR9,0.0228571428571429
KHDC1,0.0114285714285714
NKAIN3,0.0114285714285714
FPGS,0.0114285714285714
NELFB,0.0142857142857143
OR2S2,0.0171428571428571
NKX2.3,0.00857142857142857
CUTC,0.0171428571428571
LBX1,0.00571428571428571
TRUB1,0.00571428571428571
LINC00202.1,0
CCDC7,0.0114285714285714
ZNF365,0.0142857142857143
TMEM133,0.00285714285714286
CXCR5,0.0171428571428571
KRTAP5.1,0.00857142857142857
PDHX,0.00857142857142857
OR9Q1,0.00857142857142857
TMEM138,0.00857142857142857
FOSL1,0.00857142857142857
ACY3,0.0114285714285714
FGF19,0.00285714285714286
AP002387.1,0
PLEKHB1,0.00857142857142857
CHID1,0.00571428571428571
COQ5,0.00857142857142857
ZCCHC8,0.0257142857142857
AQP6,0
TMPRSS12,0.0171428571428571
OR6C68,0.0114285714285714
GPR162,0.0257142857142857
CCDC168,0.0685714285714286
LAMP1,0.0171428571428571
NAA16,0.0285714285714286
IGHV1.3,0
IGHV2.26,0.00571428571428571
BMS1P18,0
TRAV23DV6,0
FLRT2,0.0485714285714286
RP11.76E12.1,0
RPUSD2,0.02
NUSAP1,0.00571428571428571
RPL4,0.0114285714285714
KIF23,0.0257142857142857
C15orf60,0.00857142857142857
SEMA7A,0.00857142857142857
HYKK,0.0114285714285714
BAIAP3,0.0285714285714286
BRICD5,0.00857142857142857
AHSP,0
CMTM1,0.00857142857142857
ACD,0.0114285714285714
MAF,0.0342857142857143
KRT39,0.0285714285714286
RAB5C,0.00857142857142857
STH,0.00285714285714286
SNF8,0.00285714285714286
POLG2,0.0142857142857143
AC087645.1,0
ELAC1,0.00857142857142857
C19orf52,0.00285714285714286
SLC5A5,0.0228571428571429
SCAMP4,0.00285714285714286
ZNF730,0.0114285714285714
PPAP2C,0.00571428571428571
DPY19L3,0.0114285714285714
LSM14A,0.02
CATSPERG,0.0171428571428571
C19orf69,0
AC004603.4,0
ZNF428,0.00857142857142857
MIR518D,0.00857142857142857
PALMD,0.0228571428571429
C1orf158,0.00571428571428571
LCE5A,0.00571428571428571
LCE2A,0.00285714285714286
BGLAP,0.00857142857142857
FHAD1,0.0371428571428571
DDI2,0.00857142857142857
OCLM,0
UBE2T,0.00857142857142857
CNIH3,0.00571428571428571
C1QC,0.0114285714285714
TINAGL1,0.0114285714285714
BEND5,0.0228571428571429
TNFRSF9,0.0171428571428571
C1orf180,0.00285714285714286
C1orf52,0.00571428571428571
DEFB122,0
CSTF1,0.0142857142857143
KRTAP8.1,0
FAM3B,0.00571428571428571
MEI1,0.0457142857142857
IL37,0.00857142857142857
TMEM177,0
GALNT3,0.0257142857142857
MLTK,0.0114285714285714
TMEM169,0.0171428571428571
TMEM18,0.00857142857142857
DUSP11,0.0142857142857143
AC104135.3,0
IGKV1.8,0.00571428571428571
ROPN1,0.00857142857142857
ZXDC,0.0142857142857143
C3orf56,0.00285714285714286
CNOT10,0.0142857142857143
SUMF1,0.0114285714285714
ARIH2,0.0114285714285714
HYAL2,0.00857142857142857
DNAH12,0.0714285714285714
MINA,0.0114285714285714
CYP2U1,0.00857142857142857
SFRP2,0.00857142857142857
C4orf45,0.00285714285714286
FBXO8,0.00857142857142857
CYP4V2,0.02
FAM170A,0.0228571428571429
LECT2,0.00285714285714286
CDX1,0
SYNPO,0.0342857142857143
RIOK2,0.0142857142857143
TMEM244,0
RNF182,0.0114285714285714
HLA.B,0.0571428571428571
FKBPL,0.0142857142857143
TUBB2B,0.0142857142857143
RGL2,0.0171428571428571
DPPA5,0.00857142857142857
ELOVL4,0.0114285714285714
TPBG,0.0228571428571429
SMIM8,0.00285714285714286
TRBV24.1,0
TRBV27,0
TRGV3,0
LYPD2,0.0114285714285714
PPP3CC,0.00857142857142857
PNMA2,0.02
KIF12,0.0257142857142857
SSNA1,0
MOB3B,0.00285714285714286
FAM205A,0.0285714285714286
FAM205B,0.04
PDCD1LG2,0.00857142857142857
SPATA31C1,0.0142857142857143
NUTM2F,0.0171428571428571
CXorf40B,0
AKAP17A,0.0171428571428571
ASMT,0.02
TIMP1,0
AWAT2,0.0142857142857143
OR51L1,0.00285714285714286
RP11.551L14.1,0
CACNG8,0.0114285714285714
TTC24,0.0171428571428571
RP4.737E23.2,0
RPL10,0.00857142857142857
THY1,0
IGHV4.31,0.00857142857142857
TRAV34,0
SSTR1,0.0285714285714286
NANOS2,0.02
KCNC3,0.04
CSRP1,0.00571428571428571
RBM11,0.00571428571428571
PIGP,0.00857142857142857
MYL3,0.00285714285714286
IMPDH2,0.0171428571428571
APBB3,0.0257142857142857
HIST1H2AB,0.00857142857142857
PDAP1,0.00571428571428571
MRPS2,0.0142857142857143
GLRA4,0.00857142857142857
SPANXN4,0.00285714285714286
LPGAT1,0.00571428571428571
AKR1D1,0.0142857142857143
TLCD1,0.00285714285714286
SCMH1,0.0114285714285714
CYB5RL,0.0142857142857143
GGT3P,0.0171428571428571
AC027612.6,0.00571428571428571
CTDSPL,0.0142857142857143
DUOXA1,0.02
FSD2,0.0285714285714286
YWHAEP7,0
MIR296,0.00285714285714286
C4orf29,0.02
ABHD11,0.00571428571428571
NAIF1,0.0171428571428571
CAAP1,0.00857142857142857
GAGE2D,0
ENKUR,0.0142857142857143
PARG,0.0171428571428571
FOLR4,0.00571428571428571
TMEM194A,0.0142857142857143
CYP46A1,0.02
ZC2HC1C,0.0171428571428571
PPIP5K1,0.00285714285714286
CASC4,0.00285714285714286
RASL12,0.00857142857142857
GDPGP1,0.0142857142857143
RPL3L,0.0228571428571429
ATP2C2,0.0342857142857143
LRRC37BP1,0.0114285714285714
OR4D1,0.00857142857142857
TPM3P9,0.00571428571428571
ALG14,0.00571428571428571
IDH3B,0.00285714285714286
KRTAP12.1,0.0114285714285714
MMADHC,0.0142857142857143
MYL1,0.00857142857142857
MTIF2,0.0171428571428571
SYN2,0.00857142857142857
NME6,0.00285714285714286
CDC20B,0.0257142857142857
MALSU1,0
RP11.682N22.1,0
TMEM47,0.00857142857142857
LRRC20,0.00571428571428571
NEUROD4,0.0257142857142857
TRAJ16,0
TBXA2R,0.0114285714285714
EPN1,0.0428571428571429
HSD17B7,0.00285714285714286
SELL,0.0142857142857143
OPN3,0.0142857142857143
BAIAP2L2,0.00857142857142857
NHP2L1,0.00571428571428571
CCDC142,0.00857142857142857
DEFB136,0.00571428571428571
GKAP1,0
MRGPRF,0.00857142857142857
SNORD114.17,0
LPCAT4,0.02
LCE1B,0.00857142857142857
CENPA,0.0114285714285714
C12orf65,0.00285714285714286
TBC1D30,0
IGHV4.61,0
TRAJ58,0
TRAJ44,0
LRRC9,0
GLRX5,0
SMIM7,0
PTGIR,0.00857142857142857
PRMT6,0.0171428571428571
SRGAP2B,0
CREB3L4,0.0142857142857143
C1orf74,0.0114285714285714
MED8,0.0142857142857143
RPE65,0.0285714285714286
SLC25A33,0.00857142857142857
ZBTB46,0.0428571428571429
CTA.929C8.6,0.00285714285714286
ACTR2,0.00571428571428571
RNF103,0.0228571428571429
BTLA,0.00571428571428571
GSTCD,0.0142857142857143
SRD5A3,0.00285714285714286
TBC1D7,0.00857142857142857
PMS2,0.0257142857142857
TMEM252,0.0142857142857143
NKAP,0.0114285714285714
TSPAN6,0.00857142857142857
RAB18,0.00571428571428571
SIX1,0.0171428571428571
SH2D7,0.00285714285714286
MYBPHL,0.00571428571428571
WDR77,0
MFAP2,0.00571428571428571
SETD4,0.00857142857142857
SLC29A3,0.0171428571428571
ST3GAL4,0.00571428571428571
CSRP3,0.00285714285714286
COMMD9,0.00285714285714286
TAS2R19,0.0171428571428571
DCD,0.00571428571428571
HMGA2,0
NUDT4,0
IRF2BPL,0.00857142857142857
SNHG14,0
HCRT,0
C19orf80,0.00571428571428571
MVB12A,0.00571428571428571
U2AF1L4,0.0142857142857143
NOVA2,0.00857142857142857
ATAD3C,0.0114285714285714
SOX13,0.0171428571428571
IL19,0.00571428571428571
KRTAP19.7,0.00285714285714286
LMF2,0.0285714285714286
MDH1,0.0142857142857143
SNRPG,0.00285714285714286
ATOH8,0.00285714285714286
ZNF141,0.0228571428571429
LCP2,0.0257142857142857
NDUFS4,0.00285714285714286
CCNO,0.00857142857142857
HOXA5,0.00285714285714286
VPS37D,0.00285714285714286
MIR1208,0.00285714285714286
CTAG2,0.00857142857142857
TMEM202,0.00571428571428571
NPIPB7,0
VMP1,0.02
AMZ2P1,0.00857142857142857
LEKR1,0.0171428571428571
KPNA4,0.02
TAPT1.AS1,0
NUDT13,0.0142857142857143
ARCN1,0.00857142857142857
RP11.20I23.1,0.02
AARSD1,0.00285714285714286
COLEC12,0.0371428571428571
ZBTB32,0.0142857142857143
PPIE,0.0228571428571429
FRG1B,0.00571428571428571
CARD10,0.0371428571428571
C2orf47,0
CLRN1,0.0114285714285714
DAZL,0.00571428571428571
FAM216B,0.00857142857142857
GJD2,0.0142857142857143
MORN1,0.0171428571428571
IGLV2.8,0.00571428571428571
COMMD2,0.00571428571428571
SMAD5,0.00285714285714286
PILRA,0.00571428571428571
RBM3,0
PGAM1,0.0114285714285714
OR6C76,0.0114285714285714
TRAV19,0.00285714285714286
ZNF710,0.0114285714285714
CDR2,0.0228571428571429
IRX3,0.02
C17orf98,0.0142857142857143
PLAUR,0.0142857142857143
SHC1,0.0114285714285714
RPL24,0.0142857142857143
SPCS1,0.00285714285714286
HIST1H2AL,0.0114285714285714
CYP21A2,0.00571428571428571
IL17A,0.00857142857142857
NPY,0.00857142857142857
MRPL15,0.00857142857142857
ATP6V0D2,0.0285714285714286
NINJ2,0.00571428571428571
PLCD3,0.0142857142857143
PRAP1,0.00285714285714286
CH25H,0.0142857142857143
HEPN1,0.00571428571428571
CALCA,0.00571428571428571
PRMT3,0.0257142857142857
SYT7,0.00857142857142857
STRAP,0.00857142857142857
LYRM5,0.00857142857142857
REP15,0.00571428571428571
SNORD64,0
CCL13,0.00285714285714286
AL590714.1,0.00285714285714286
PLA2G2C,0.00571428571428571
KCNK1,0.0171428571428571
THBD,0.0171428571428571
ITPA,0.00857142857142857
BMP7,0.0285714285714286
IGLV1.50,0.0114285714285714
PFN4,0.0114285714285714
EPT1,0.0114285714285714
TSPYL6,0.0228571428571429
MAL,0.0114285714285714
CCNL1,0.02
TMED7.TICAM2,0.00857142857142857
KCNIP1,0.0142857142857143
C5orf64,0
HDDC2,0.00857142857142857
LRRC73,0
DEFB112,0.00857142857142857
AQP1,0.0114285714285714
GTF2IRD1P1,0.00857142857142857
ANKRD46,0.00571428571428571
ERP44,0.0114285714285714
FAM196A,0.02
COMMD3,0.00285714285714286
PATE1,0.0114285714285714
TRIM5,0.00571428571428571
KLRB1,0.0114285714285714
SNORD114.12,0
NGB,0.00571428571428571
DNASE1,0.0171428571428571
CCL17,0.00571428571428571
SLC25A19,0.0114285714285714
COPE,0.0142857142857143
ZNF43,0.0428571428571429
GPR4,0.0142857142857143
NIT1,0.00571428571428571
OR2T8,0.0142857142857143
ZCCHC17,0.00857142857142857
ADPRHL2,0.0114285714285714
APOL3,0.0142857142857143
RPS19BP1,0.00285714285714286
PPP6R2,0.0514285714285714
LCLAT1,0.00857142857142857
BTC,0.00571428571428571
TMCO6,0.0228571428571429
GZMA,0.0142857142857143
FAM50B,0.0114285714285714
TSPO2,0.00857142857142857
PAQR8,0.0142857142857143
GSTA2,0.00571428571428571
GGCT,0.00571428571428571
MDH2,0.00857142857142857
SHFM1,0.00285714285714286
MIR30B,0
C11orf48,0.00285714285714286
HS6ST3,0.0371428571428571
SNORD115.41,0
MESDC2,0.00857142857142857
PRPSAP1,0.0142857142857143
SMAD2,0.0485714285714286
KLK12,0.00857142857142857
RAB25,0.00571428571428571
UBE2G2,0.00857142857142857
KLHL41,0.00857142857142857
MPV17,0.00571428571428571
THUMPD2,0.0114285714285714
IGKV1D.13,0.0114285714285714
ADIPOQ,0.0142857142857143
C5orf28,0.00571428571428571
TJAP1,0.0114285714285714
METTL2B,0.0171428571428571
CALU,0.0114285714285714
TNFRSF10D,0.0142857142857143
INSL4,0.00285714285714286
PTDSS2,0.0114285714285714
EHD1,0.00857142857142857
KLRK1,0.0142857142857143
SNRPA1,0.00571428571428571
DNAJC7,0.0171428571428571
MRPL37,0.00857142857142857
DAPP1,0.02
ACRV1,0.00857142857142857
CD27,0.0114285714285714
ACTG1,0.00857142857142857
ZNF66,0
ACBD6,0.00571428571428571
TRH,0.00571428571428571
MAD2L1,0.00571428571428571
GPX8,0.00571428571428571
MTCH1,0.0114285714285714
INMT,0.00285714285714286
JKAMP,0.0142857142857143
MIR184,0
IGFBP4,0.0142857142857143
AES,0.00285714285714286
EIF4E2,0.00857142857142857
STK25,0.0142857142857143
PREB,0.0228571428571429
FAM107A,0.00285714285714286
RP11.423H2.1,0.00857142857142857
KAAG1,0
DIRAS2,0.02
GPR34,0.0142857142857143
SUV39H1,0.0142857142857143
LRRC25,0.00857142857142857
