"","gene","exp_hr_coef","hr_pval"
"5160","SUSD2",1109823.08236503,0.996421135342028
"5161","EMID1",0.362048438568521,0.486729184450533
"5162","PLA2G6",2089851.65923166,0.994855527168504
"5163","KCNJ4",1826809.8904742,0.994891362447684
"5164","APOBEC3G",NA,NA
"5165","TNRC6B",674502.260468397,0.99577012089399
"5166","XPNPEP3",0.4267306349749,0.467856365651987
"5167","SEPT3",3939643.60665449,0.99597788941252
"5168","PARVB",NA,NA
"5169","SMC1B",0.741604148776044,0.804048869103999
"5170","PANX2",3612555.47988846,0.993758402600812
"5171","LONRF2",0.0765307721525506,0.0443401010356297
"5172","CHST10",0.0877220741557017,0.0133747466431732
"5173","MAP4K4",0.164174412574484,0.055644923260168
"5174","IL1RL2",423822.691166736,0.995398589273297
"5175","ANAPC1",0.0658719703536992,0.0338509087188356
"5176","EPB41L5",0.157965492509709,0.147253316946326
"5177","CYP27C1",7866577.38604911,0.994014209278348
"5178","ERCC3",2469761.9573398,0.994803553396548
"5179","R3HDM1",0.0517668934449232,0.0418298211255925
"5180","UBXN4",1909202.89273187,0.995918917003223
"5181","SPOPL",1131482.75001332,0.996120952769709
"5182","ERMN",0.0877225124700561,0.0567906418359618
"5183","FIGN",3601409.81868183,0.995804207322744
"5184","MYO3B",3.28901120436259,0.299683286906076
"5185","ITGA6",0.246521580639637,0.271440615259472
"5186","CERKL",2137990.98228503,0.99414226980543
"5187","ITGAV",5.00058022441005e-08,0.995602893777673
"5188","NT5C1B",1468714.19582287,0.995171197665026
"5189","TRAK2",6197974.56646246,0.994287188953158
"5190","ALS2",1.04955121930812,0.966429728561789
"5191","BMPR2",826129.351009047,0.995435944635553
"5192","CARF",NA,NA
"5193","RAPH1",19594796.0032156,0.995396490555023
"5194","PUM2",6.14390136547296e-08,0.993926406132531
"5195","CPO",NA,NA
"5196","SMARCAL1",0.288938471814145,0.282350178620308
"5197","CXCR2P1",2225737.57041831,0.994831845699517
"5198","FARSB",2893999.49310976,0.994008957676828
"5199","GIGYF2",6166992.99478675,0.995688080110568
"5200","ESPNL",1.37741346859244,0.778114598499371
"5201","PASK",0.399527103516343,0.327787393464263
"5202","MFSD2B",2279803.45899291,0.994820817993898
"5203","DPYSL5",0.111844498943189,0.0702805992872586
"5204","TRIM54",NA,NA
"5205","FAM179A",0.287360504418661,0.172011156502187
"5206","NLRC4",0.521935819165738,0.571138575486774
"5207","HEATR5B",0.361255048792606,0.365732728886951
"5208","RMDN2",0.414665484712745,0.452619981973775
"5209","CYP1B1",NA,NA
"5210","SRSF7",0.0812690621746642,0.0502587256452041
"5211","FBXO11",2414123.52850675,0.996033536261701
"5212","FOXN2",713435.184158498,0.996536999173689
"5213","RTN4",0.220779575388533,0.234999986862061
"5214","EFEMP1",0.155248642278498,0.107920827653371
"5215","VRK2",4238284.98615191,0.996044442995746
"5216","UGP2",NA,NA
"5217","ANTXR1",NA,NA
"5218","NAGK",0.576729091123868,0.665489345738341
"5219","EXOC6B",0.0625379581337124,0.05751610279073
"5220","PCGF1",1926220.03893886,0.994859836995332
"5221","DOK1",0.888683941711839,0.917244109290411
"5222","SEMA4F",3464340.12542339,0.995408059184955
"5223","IMMT",1566863.09102373,0.99492855418259
"5224","EIF2AK3",0.523197792879876,0.57337261032137
"5225","KANSL3",1.17039502293075,0.901531816836982
"5226","FAHD2B",NA,NA
"5227","ANKRD36",1884233.47560475,0.994876740162803
"5228","TSGA10",5168871.4472275,0.995586416652237
"5229","GSK3B",1450299.75228744,0.994260760713037
"5230","GTF2E1",NA,NA
"5231","SLC15A2",0.132248400198494,0.164502126100868
"5232","ILDR1",6986125.73494806,0.994558597151088
"5233","ZNF148",0.21187708637831,0.199664877433514
"5234","DNAJB8",1029127.05661904,0.995352369466721
"5235","CAND2",5465143.93331527,0.995896784131359
"5236","MBD4",0.0543375462665765,0.0459206420116766
"5237","NPHP3",0.0661143533087663,0.0335094621247225
"5238","PAQR9",0.89319991922368,0.999981337702559
"5239","U2SURP",1154490.82713165,0.994481443369412
"5240","EIF2A",574937.498536128,0.994638804770338
"5241","FAM194A",1.05672121679203,0.963450635762714
"5242","DHX36",1373000.8396728,0.99546111573898
"5243","ANKRD28",1347678.82297352,0.994130648672716
"5244","GFM1",490052.975635565,0.995343801254373
"5245","SMC4",7205296.08408693,0.995270923831525
"5246","RFTN1",367834.55044887,0.995443346529633
"5247","PLCL2",1.09951180993517,0.937200507573142
"5248","GNB4",NA,NA
"5249","TTC14",0.502866683065865,0.5679896004482
"5250","FXR1",NA,NA
"5251","MCCC1",0.845113002073612,0.999987322281516
"5252","PSMD2",0.563764160184588,0.624666131808833
"5253","EHHADH",348868.470434577,0.995474251129428
"5254","MAP3K13",1232245.77719465,0.995009246323152
"5255","HRG",2913885.49029111,0.995460306548269
"5256","NEK10",0.325389139448759,0.352477762454261
"5257","GLB1",NA,NA
"5258","ITGA9",0.607420926752136,0.6703413029561
"5259","DLEC1",1.65676688557338,0.655877141367683
"5260","LRRN1",0.325100972583805,0.328733083010691
"5261","MYRIP",199671.496245309,0.994905919202826
"5262","TRAK1",4284740.49067819,0.995019865559607
"5263","POMGNT2",NA,NA
"5264","ANO10",974311.437186682,0.995092183410301
"5265","ZNF502",0.496147076301717,0.581329510735858
"5266","ALS2CL",2553925.19038278,0.99562956944276
"5267","SMARCC1",3800828.0812404,0.995380622888444
"5268","PLXNB1",1.79730803859657,0.609190703356522
"5269","QRICH1",1281103.62510795,0.994150484117682
"5270","QARS",1972929.01367082,0.995438845297517
"5271","CACNA2D2",610928.517221597,0.996000902288292
"5272","EDEM1",NA,NA
"5273","GLT8D1",3232144.63858667,0.99589503400583
"5274","ITIH1",4454748.36495625,0.995709075917416
"5275","ATXN7",NA,NA
"5276","MITF",1378147.85678448,0.994971449320784
"5277","CRYBG3",1.02417880216014,0.983173145680242
"5278","OR5H1",10809929.3765181,0.995617082432557
"5279","OR5H14",575836.711028838,0.994533181331294
"5280","TTLL3",1.03210645587113,0.979060559685173
"5281","NFKB1",0.697384493291519,0.777627606687071
"5282","UGT8",158581.407111852,0.99575117636122
"5283","PDE5A",0.841785592642107,0.999985306171577
"5284","CTBP1",2199254.47513216,0.9945441617741
"5285","UVSSA",3479087.59714221,0.995406796671273
"5286","RNF150",854725.37937514,0.99514001262508
"5287","SMARCA5",0.450413864756888,0.53196174637262
"5288","ABCE1",6054341.37638176,0.995932022283044
"5289","EDNRA",NA,NA
"5290","DCLK2",195972.577106479,0.996126979477364
"5291","CC2D2A",1487599.34283404,0.994508028307092
"5292","MAP9",0.124178042279568,0.0702038394631018
"5293","GLRB",0.819799686696589,0.863046112222287
"5294","FAM198B",NA,NA
"5295","TRIM60",1296697.36679329,0.995144277288838
"5296","DDX60",2070834.19350341,0.994157002712874
"5297","CLCN3",8319703.98292606,0.995321633826863
"5298","LETM1",2460381.62393262,0.994805117362801
"5299","CCDC110",1581382.85660568,0.994928578425941
"5300","ZNF732",0.0395213879114982,0.0268575072976909
"5301","FAM193A",0.133514470240554,0.0960774309342014
"5302","SH3BP2",4452205.43001697,0.993551759706289
"5303","RFC1",0.41548295651958,0.439921199650017
"5304","DCAF4L1",8257875.61778146,0.995612760125726
"5305","LYAR",568892.299351289,0.995289007834065
"5306","NKX6.1",0.847725050644991,0.999984626291338
"5307","ARHGAP24",4862664.86202882,0.995311586346283
"5308","SLC2A9",3780083.02238942,0.99572463367874
"5309","MAN2A1",0.354848261486357,0.391543074336211
"5310","EPB41L4A",NA,NA
"5311","TSSK1B",1142608.30860029,0.994933509134049
"5312","YTHDC2",0.614733196980028,0.678346465970887
"5313","KCNN2",NA,NA
"5314","JADE2",660374.777010666,0.994401724837643
"5315","KLHL3",8818118.23388781,0.995836888492307
"5316","PKD2L2",0.728392402886469,0.803206856852658
"5317","CDC23",1356704.34216198,0.994976056207453
"5318","PCDHA4",502938.35817577,0.995826790269956
"5319","PCDHA5",0.675116940511277,0.732456642876388
"5320","PCDHB14",4860918.89406958,0.993846331470917
"5321","DIAPH1",0.0818450890460655,0.0492914100445474
"5322","PCDH12",0.211856909137755,0.197566326062044
"5323","PPP2R2B",389233.131149399,0.994660623644621
"5324","JAKMIP2",4152583.7099199,0.994368253000622
"5325","HMMR",1263678.90290097,0.994999946955578
"5326","FBXW11",5.23449700148741e-08,0.995099662927675
"5327","CDHR2",3729349.11737188,0.995384007190177
"5328","SLC34A1",2081289.53197897,0.995564520252978
"5329","GFPT2",NA,NA
"5330","ZFP62",0.125376130823312,0.086867101851551
"5331","MTMR12",2.85915518677718e-08,0.99300423214266
"5332","ZFR",2.70624644312354e-08,0.993425043331746
"5333","NUP155",0.197272604218943,0.179079917689348
"5334","AHRR",1.03547730321186,0.976191954783367
"5335","GHR",2017291.9435291,0.994857794796161
"5336","EXOC3",0.0777699984601101,0.030691487679495
"5337","SNX18",631458.261529342,0.99450440994913
"5338","GZMK",5740806.69688277,0.99475560380652
"5339","DHX29",1.12750016369688,0.918245395500364
"5340","SLC38A9",0.0569330789800397,0.0495902344926208
"5341","PDE4D",7673008.72215422,0.995261805579764
"5342","IPO11",696444.109362177,0.994481048740355
"5343","MARVELD2",8846600.22069004,0.995836060560513
"5344","ZNF366",0.0576671333655184,0.0186849698097659
"5345","POLK",0.172088591138048,0.168401468202742
"5346","ARSB",1393610.79942636,0.996272927424026
"5347","ZFYVE16",982231.815558533,0.996289756575207
"5348","MCTP1",1913881.70229424,0.994878048345657
"5349","LNPEP",1.82052169281137,0.608351928542161
"5350","CHD1",0.504168485945436,0.55806243552898
"5351","PREP",698802.356751057,0.995027883260432
"5352","PRDM1",1066628.15041999,0.995708396010779
"5353","MAK",3866713.16702058,0.995964325293927
"5354","SLC22A16",0.519363431331554,0.606180956665703
"5355","SOGA3",905192.707568415,0.99502019380828
"5356","ARHGAP18",NA,NA
"5357","MAP7",0.153911752261565,0.0784910829159391
"5358","UST",650588.451962698,0.995979496245994
"5359","ESR1",1799622.8536906,0.995604744371688
"5360","ZNF184",0.130085604748022,0.0552585575500854
"5361","DHX16",1443382.42100069,0.9947606184071
"5362","MUC21",NA,NA
"5363","BAG6",24919315.2994821,0.995169018850733
"5364","VWA7",0.277971387646732,0.274539415030996
"5365","C6orf10",0.132077553146559,0.16470240500764
"5366","DUSP22",0.487875140241285,0.540160734514547
"5367","BRPF3",0.104085862810528,0.0554770432182942
"5368","CMTR1",846870.176703573,0.995142911811941
"5369","FAM217A",0.0689104895431667,0.0369996074218599
"5370","FRS3",0.243523699873653,0.332438331878707
"5371","KLC4",0.306729475525378,0.353882193167655
"5372","POLH",1137746.34743768,0.995807672817438
"5373","CDC5L",NA,NA
"5374","GPR111",521977.066945349,0.995320140564003
"5375","RHAG",NA,NA
"5376","EFHC1",0.589479656988956,0.677719168116753
"5377","KIAA1586",0.155324915775677,0.113870163019921
"5378","PHF3",0.311895819613064,0.334972669685857
"5379","LMBRD1",828580.286362441,0.995151280333297
"5380","FAM135A",0.123324075924652,0.0337353164382618
"5381","DDX43",0.710491602856271,0.776658792919364
"5382","MTO1",286794.689953318,0.995533691791976
"5383","RARS2",666809.007217058,0.99524686519433
"5384","ORC3",1141079.54194592,0.995035739207224
"5385","MEPCE",0.103055836891245,0.0332446359462608
"5386","TFR2",NA,NA
"5387","FBXL13",550173.96875327,0.995304933738808
"5388","LRRC17",0.860416234179537,0.999989616351135
"5389","NAPEPLD",0.893623434918223,0.999982713371761
"5390","RINT1",NA,NA
"5391","RBM28",0.387476875282685,0.371824093626725
"5392","ETV1",1232889.57704487,0.995008690957262
"5393","EZH2",0.286664645667313,0.326253352641835
"5394","ZNF425",296848.033258216,0.995991724578441
"5395","ZNF282",0.0670816505765977,0.0259736003281009
"5396","GIMAP7",403119.207275366,0.995416556646897
"5397","SLC4A2",1567870.75924757,0.99571654849741
"5398","GALNTL5",0.241853741288048,0.264527790358624
"5399","GALNT11",1331286.53026901,0.994982589734157
"5400","FAM126A",0.166283582974802,0.217560506075582
"5401","NFE2L3",1651253.19005832,0.994912641754956
"5402","CREB5",NA,NA
"5403","NOD1",0.194667208467764,0.152413337745447
"5404","TBX20",1618604.59775948,0.994709843998332
"5405","URGCP",5191948.97302792,0.9957765718542
"5406","AEBP1",NA,NA
"5407","AP5Z1",0.645260577152648,0.715830438471475
"5408","RBAK",0.249335781050549,0.27575402547694
"5409","LANCL2",0.161837724541873,0.153058877908518
"5410","ZNF273",0.109451277480456,0.0604381319777326
"5411","ZNF117",1070337.72512513,0.995058460330259
"5412","LIMK1",NA,NA
"5413","POM121C",2375614.74874045,0.996093113128063
"5414","BAIAP2L1",2665016.89878908,0.995886784513405
"5415","CYP3A7",9363052.92127127,0.995315198810813
"5416","FZD6",1.37698504232694,0.78449490435995
"5417","RAD21",NA,NA
"5418","ZHX2",0.263638840514752,0.295407171026561
"5419","RNF139",2365815.63252792,0.995516253795687
"5420","ZNF572",1.34436114478734e-08,0.995357651799243
"5421","GSDMC",7780333.34763568,0.995590004584155
"5422","KCNQ3",NA,NA
"5423","AGO2",NA,NA
"5424","PTK2",0.100175443145912,0.0713112689223556
"5425","GML",NA,NA
"5426","HSF1",0.870482095415399,0.999985852211766
"5427","ZNF34",539007.516278856,0.995452003608413
"5428","ZNF7",0.396178762075051,0.42883662960379
"5429","LZTS1",704308.570335182,0.995211584378485
"5430","EGR3",13086873.6616538,0.995238320925923
"5431","TNFRSF10A",845840.662458714,0.995143747199624
"5432","ADAMDEC1",2.25854257650146e-08,0.99379487118754
"5433","KCTD9",2071567.39860057,0.995877927302289
"5434","CHRNA2",863745.922354043,0.995135668009308
"5435","FZD3",1.51197387145071,0.745694170927798
"5436","EXTL3",2108284.16783967,0.994852899689475
"5437","WHSC1L1",0.185883244412424,0.0867608794243148
"5438","KAT6A",0.314172229315975,0.205022086881796
"5439","CHRNB3",NA,NA
"5440","NPBWR1",0.587680199069278,0.644297326631994
"5441","MOS",0.11805114461223,0.0647231655229044
"5442","FAM110B",0.0291132590213482,0.00576256181914908
"5443","TOX",0.253612291930854,0.256682212916876
"5444","ASPH",0.161659780906777,0.133181236112289
"5445","YTHDF3",0.105203364108785,0.034932357716363
"5446","VCPIP1",3865041.73782559,0.994372150693139
"5447","MCMDC2",9939860.13793464,0.994999149336746
"5448","CSPP1",0.359472566006319,0.420977685044595
"5449","SGK223",7297111.9113939,0.994363437102353
"5450","RBM12B",0.828840760202268,0.87611667230701
"5451","ACTL7B",1426388.03708596,0.994958893042838
"5452","C9orf84",0.830990478048826,0.872230466277482
"5453","FKBP15",0.3370901148298,0.331300165159329
"5454","CNTRL",0.65062826786145,0.702386242628726
"5455","NR5A1",NA,NA
"5456","FAM129B",2652686.81223323,0.994651699229952
"5457","TTC16",1.56415659854523e-07,0.993575966381998
"5458","ENG",9.91213395176412e-09,0.994650588864755
"5459","CIZ1",451426.475875687,0.994627216027327
"5460","ZER1",1664422.86423733,0.995404734219928
"5461","FUBP3",4187185.34563943,0.994516124570457
"5462","POMT1",3580014.62934178,0.996019903943826
"5463","DDX31",1781972.0335007,0.995568321018164
"5464","TSC1",0.108745325961817,0.0823583402994434
"5465","ADAMTS13",0.473197671793657,0.534398966092909
"5466","BRD3",370671.605096295,0.995919568909244
"5467","CARD9",0.0998770007627785,0.114307557358827
"5468","FBXW5",1645737.95341837,0.99491546075323
"5469","EXD3",0.606400786511359,0.669188008000641
"5470","VLDLR",0.118874583640905,0.0706814124130672
"5471","KCNV2",1.19247155509266,0.883794035299898
"5472","TOPORS",NA,NA
"5473","UNC13B",917394.490151997,0.994290074371264
"5474","ZBTB5",954950.582769118,0.995193625916087
"5475","KDM4C",1.16140042591624,0.906293184615953
"5476","APBA1",0.17094212687823,0.144385831836717
"5477","MAMDC2",469698.678514665,0.994721646823911
"5478","CEP78",4690616.57570146,0.995960041462362
"5479","HNRNPK",1881890.72416286,0.994879640397387
"5480","RP13.60M5.2",1631829.74787897,0.994913895765261
"5481","SPTLC1",0.852259399215095,0.99998032736755
"5482","ECM2",1812784.29826456,0.995051586268129
"5483","FAM120A",2.80091583348055e-08,0.99307904420039
"5484","FANCC",0.79636522567306,0.999990363213202
"5485","ZNF510",1780587.89965808,0.995683581325201
"5486","NXF5",0.341254772101814,0.360846736832781
"5487","IL1RAPL2",1247538.78209777,0.994492439275934
"5488","TBC1D8B",0.314974970033161,0.364253016181813
"5489","CHRDL1",0.374388642158868,0.415443123494716
"5490","HTR2C",NA,NA
"5491","LRCH2",0.122522773700099,0.150281389356828
"5492","ZBTB33",2273831.39945924,0.994854973820744
"5493","CT47B1",614807.905490503,0.995432820155838
"5494","FRMPD4",2560198.63188566,0.996073045852166
"5495","SMARCA1",986588.952750204,0.995850769229654
"5496","ELF4",0.0477795288067,0.0371392860443071
"5497","HS6ST2",7655636.1660594,0.995487836196224
"5498","GPC4",5438594.25941663,0.994372026298821
"5499","ABCD1",0.329772177301529,0.383790247210586
"5500","RBBP7",1590003.56407803,0.994926112327381
"5501","GPR64",0.130880120768634,0.110894867561913
"5502","ARSF",3117508.26438054,0.996055496684761
"5503","MED14",8056694.20863986,0.994881624255732
"5504","EFHC2",0.116329893972623,0.0753883255548523
"5505","TBC1D25",0.225088674112459,0.196299739195005
"5506","ALAS2",NA,NA
"5507","UBQLN2",773226.734809777,0.994987953847324
"5508","ACRC",NA,NA
"5509","RGAG4",6422385.91820783,0.99527294798219
"5510","PHKA1",NA,NA
"5511","STS",2390596.64062448,0.994402304275233
"5512","CYLC1",1063677.97101817,0.995060706604075
"5513","CCDC120",56552.7098659867,0.996442860355154
"5514","PLEKHA5",0.310567548894922,0.3092176122849
"5515","PRRT3",0.0603365647027945,0.0279755968523882
"5516","SCUBE3",0.721088255959617,0.775863969710208
"5517","PDE6C",2345389.36493867,0.994820463697395
"5518","AATK",NA,NA
"5519","NPHS1",716108.797089354,0.995209166033645
"5520","DNAJC16",905148.871528696,0.994449298177591
"5521","ASAP2",2943620.5127285,0.995457211391446
"5522","BCL6",1151077.9151106,0.994351028110473
"5523","FBXL17",3002645.41095837,0.994426548229903
"5524","MICALL2",0.123268456210994,0.101620823129619
"5525","RALGAPA2",0.130036079296296,0.0918310726351514
"5526","CYP1A2",0.102633842968644,0.118157098138001
"5527","PAK4",1547686.28710788,0.996246316877998
"5528","USHBP1",1325593.23175044,0.994984737349947
"5529","LILRA6",2172815.7987107,0.994835343342978
"5530","Z95704.2",3.0697975442589e-08,0.993906807381562
"5531","CCDC158",0.101773218144828,0.116731132767394
"5532","AMER2",NA,NA
"5533","CLEC14A",1623800.77551836,0.994915360609988
"5534","FAM129C",0.318133720397078,0.369115878778269
"5535","MST1L",34144.8618802642,0.996610157903533
"5536","MAGIX",0.0259971206851974,0.0125805333393192
"5537","TEKT5",5228411.01739276,0.995979273808502
"5538","ZBTB7C",1.66787724243355,0.65179087463237
"5539","GCNT4",0.62665325106521,0.689664926474592
"5540","PABPC5",634211.077720079,0.995248219756419
"5541","WNT1",NA,NA
"5542","TNPO2",0.0897771300819201,0.0471108319628037
"5543","NHLRC3",2011298.21131695,0.994856789051202
"5544","CYP11B1",6255189.03355841,0.995749559188134
"5545","CSNK1D",NA,NA
"5546","PCCA",0.0411863562948564,0.0289012067751032
"5547","WDR81",3380108.72017891,0.995998885427316
"5548","ZNF619",0.653617533345618,0.666011797754526
"5549","VARS",0.246188034258651,0.232655176732384
"5550","IGFALS",2203975.27775909,0.993965990077175
"5551","NRAS",2092958.44181445,0.995168562722246
"5552","CDC42BPG",0.116917626447825,0.0598420109764556
"5553","KCNS3",365298.339084166,0.995456090314403
"5554","KRT73",645309.687572104,0.995757364759767
"5555","UBTF",1.72518731237782,0.640668833885912
"5556","MAPK10",1.21858735294695,0.869777555866021
"5557","LRRC18",1030987.81545624,0.996440116002627
"5558","CBLB",NA,NA
"5559","ZNF205",400067.405336427,0.995421123713794
"5560","RECK",3283651.48449483,0.995423985782702
"5561","JAK3",NA,NA
"5562","ADARB1",0.0772509882795405,0.0297558280942838
"5563","MLC1",610189.414099199,0.99526477352213
"5564","OGDH",5825627.80986276,0.994237273234181
"5565","ADAMTS14",2489622.89395198,0.995635289997836
"5566","MFGE8",0.637109393260374,0.723250396071734
"5567","SLC1A7",0.881493535092026,0.999980682627519
"5568","FZD7",2481610.24103985,0.995753213810537
"5569","FPGT.TNNI3K",1013826.19406701,0.996166125471007
"5570","CLIP2",0.524090599449968,0.580513130418283
"5571","NDST1",NA,NA
"5572","FOXO4",NA,NA
"5573","WDR11",594221.755609201,0.994523526456772
"5574","TGM7",0.388322245699132,0.432577990257066
"5575","UGT1A4",986319.392016783,0.996008295678949
"5576","HIST1H1E",NA,NA
"5577","EIF3B",0.118628798429108,0.069883754928861
"5578","NBPF10",806783.588593622,0.995061654991783
"5579","ZNF281",1245392.81022397,0.995005031951318
"5580","ZNF74",412199.226557541,0.994663878155667
"5581","DHTKD1",0.19661342909327,0.20191167202069
"5582","TBC1D12",0.0580504058956536,0.0261195592351732
"5583","AGBL2",5620132.73603476,0.99587476455137
"5584","RPS6KA4",0.245646453292382,0.269958197051565
"5585","PC",0.278296359909566,0.173384638621869
"5586","ATN1",0.587148451466812,0.649680860591529
"5587","TMCO3",1.540029703144,0.70752261126135
"5588","WBP4",2.39144329150895,0.469498768849023
"5589","SCEL",1445915.74232587,0.994954496163469
"5590","SLC15A1",0.0553695420351387,0.0476385616962913
"5591","CTCF",9585243.03584478,0.994598821588604
"5592","CHST4",NA,NA
"5593","ATAD5",0.542116189201277,0.491761308269847
"5594","C17orf104",0.26124384794832,0.291953267764375
"5595","ZNF594",0.115058793273724,0.0739103191109479
"5596","GPRC5C",761568.503157854,0.995165293843562
"5597","SPEM1",0.288742358669565,0.395447792188044
"5598","DAZAP1",544969.867627783,0.994784317877303
"5599","KIAA1683",0.23452008171218,0.254704815224613
"5600","ISYNA1",499519.983828649,0.996060600498326
"5601","S1PR4",641478.569994538,0.99477776952905
"5602","ZNF529",0.824288998861161,0.872981370184203
"5603","ZNF329",0.305211879343437,0.303836513337482
"5604","MCOLN1",NA,NA
"5605","ZNF812",0.111040384023461,0.0574757478245742
"5606","SETDB1",1.43709035785737,0.756219198048455
"5607","OR6K2",0.268087566483092,0.275032767675956
"5608","FMO4",0.865547152782992,0.999980820684978
"5609","SUCO",0.138974659710827,0.121987637344996
"5610","WDR26",5636226.91585841,0.995917246856957
"5611","ACOT7",2792610.05092696,0.995718386501495
"5612","MACROD2",622228.37650018,0.995255257718439
"5613","MCM3AP",1636368.10608461,0.995216131091087
"5614","THOC5",1.08377022750764,0.946682057530006
"5615","FBLN7",4706897.78273673,0.995849644112781
"5616","POLR1B",839633.604883862,0.994956826512301
"5617","GORASP2",NA,NA
"5618","KANSL1L",0.540278684800596,0.585890634514122
"5619","SENP7",0.0946309088767563,0.0416908789807711
"5620","RAD18",0.394160713539938,0.464850775614393
"5621","SLC25A31",0.727883202627839,0.709090020370778
"5622","CPEB2",7767304.82565569,0.995258471572809
"5623","TRAPPC11",0.104984603082929,0.121740223856382
"5624","IRF2",5206334.33023151,0.995934681701471
"5625","POLN",0.141203517969369,0.105185112385797
"5626","WFS1",1922794.27430853,0.995671525143071
"5627","AFF1",NA,NA
"5628","SPARCL1",0.147572774367842,0.104686998600512
"5629","SREK1",0.0907645026374851,0.0474503344774238
"5630","FCHO2",1061029.28898927,0.995061586923983
"5631","PAPD4",2377128.10809397,0.994822515636984
"5632","VNN1",0.404431702656298,0.453898752854059
"5633","TMEM181",0.181165447804681,0.135156997194866
"5634","MAP3K4",0.732275909779131,0.778338070511749
"5635","TMEM63B",NA,NA
"5636","XRCC2",567645.802476189,0.994535473037195
"5637","ATP5J2.PTCD1",860080.552873534,0.995181394247443
"5638","SLC7A2",0.0410370038471618,0.0126622372285428
"5639","WWP1",4465660.29826691,0.995937937440664
"5640","NCBP1",1.37072255618554,0.787372708126951
"5641","RABGAP1",0.328978585927014,0.356828477081898
"5642","KLHL9",0.733669062291298,0.791550859568384
"5643","KIF24",773499.183895438,0.996515844122524
"5644","VCP",0.18581879662784,0.11399826573724
"5645","PHF2",4670720.99060723,0.995331729746893
"5646","FAM199X",1987068.73690743,0.995363915588998
"5647","ZCCHC12",4655909.4703684,0.995861253893692
"5648","ASMTL",6004955.11218042,0.995395601384334
"5649","ATIC",1.6183685300537,0.674842709789548
"5650","HELLS",2529821.94945363,0.996110928246835
"5651","EPHX1",0.322930910622176,0.437223437332157
"5652","PHC2",NA,NA
"5653","SLC20A2",812357.252443797,0.994681140179853
"5654","ATF4P4",5846638.53628135,0.993941741028525
"5655","CDH5",NA,NA
"5656","GRIN2D",0.0501707385327873,0.0400437401815317
"5657","ASB18",3029211.99818219,0.99446067817593
"5658","ENTPD4",5173485.57391759,0.994704508018936
"5659","AFAP1L2",331410.977288194,0.995955583516463
"5660","ST8SIA1",1058733.4665431,0.995062352013463
"5661","TBX2",0.336725524017116,0.392375899567664
"5662","USP36",3061083.35295304,0.995354417963663
"5663","ESPNP",3403740.05227525,0.996133964825693
"5664","GNAS",0.539435953383567,0.599062004285233
"5665","SLCO2A1",2544536.8216377,0.995900032911464
"5666","CCDC64",4296455.08627299,0.995977616383764
"5667","KRT85",0.235194628774007,0.231569070355268
"5668","NUDT7",3398010.94890369,0.995322343983998
"5669","LRRFIP1",0.308372778709692,0.356214253711804
"5670","TRIM56",921969.64241995,0.995095992370273
"5671","SCRIB",0.145910094369815,0.0965388864383043
"5672","POLDIP3",2105936.48697734,0.994841676038745
"5673","BTN2A1",0.142619053586628,0.0987735323665619
"5674","HPSE2",0.351623396398939,0.364331873968625
"5675","EDIL3",0.917465380574923,0.999983015485828
"5676","FNBP1",1158663.95411224,0.996410164732562
"5677","TNFAIP3",0.108980453926426,0.0669545124953019
"5678","RALGDS",0.598580677490799,0.661120341435975
"5679","PAPD5",265072.168806893,0.996028346481221
"5680","RUNX1",NA,NA
"5681","HOXD12",NA,NA
"5682","FAM161A",0.210935199377088,0.285502361909634
"5683","SEC61A1",1807632.02122218,0.994893816032994
"5684","C19orf55",1663108.63553246,0.994909952739896
"5685","PCDHGA12",0.547443963591172,0.600504037911377
"5686","LEPREL1",362316.625522677,0.995456319201434
"5687","NOC4L",2073834.95571237,0.994150355503834
"5688","ARHGEF18",1.10098690763704,0.934577490170004
"5689","IL18R1",1681463.60135786,0.995190405451923
"5690","RBM26",2392603.4269943,0.995853214227287
"5691","ITCH",0.0782931528876169,0.0808541576418366
"5692","PLEKHM1P",627956.528611449,0.994353878227647
"5693","GABRR2",643100.228222089,0.995243332151312
"5694","KRTAP4.3",2014715.28568111,0.99464434698664
"5695","MNDA",NA,NA
"5696","GPR37L1",966345.530350972,0.996341890837587
"5697","SNX25",0.519806433501437,0.588312110822292
"5698","STIM2",NA,NA
"5699","POLR3E",0.380929741999321,0.423020589549996
"5700","MED24",7690485.75401451,0.994910559942352
"5701","PLEKHH3",NA,NA
"5702","SLC38A10",0.484781862608975,0.495037297694493
"5703","SLC5A6",0.865575148862797,0.999982297472476
"5704","GGCX",0.245796133537412,0.226072119328558
"5705","THRB",0.531237922588256,0.489244845056351
"5706","PTPN23",2893593.35738262,0.995462477958753
"5707","NBPF22P",1116661.76536479,0.996194704823204
"5708","INTS8",1917776.53520736,0.996186969197123
"5709","TOP3B",NA,NA
"5710","TEKT3",0.281973505564526,0.295152214583566
"5711","BMP2",1108214.06068504,0.996421522773813
"5712","ZNRF3",962435.834139513,0.994614016696889
"5713","OR2D2",413233.573186453,0.995884866254296
"5714","HBS1L",0.125083327221812,0.0281024950908343
"5715","CAMSAP3",0.407635388127045,0.436276196462648
"5716","PCID2",0.258074851114029,0.288872553891183
"5717","KANSL1",1.11951989952061,0.897552499288972
"5718","SSH1",0.103182405527763,0.0600423169814914
"5719","ELMSAN1",9589949.06973696,0.99566391909211
